Date,Hour,SUPPLIER,SUPPLIER_HOTEL_ID,HOTEL_NAME,StatusMessage
2025-05-08,21,nutmd,643235,Holiday Inn Express & Suites Brenham South,
2025-05-08,21,nutmd,373483,Best Western Plus Northwind Inn & Suites,
2025-05-08,21,nutmd,108540,MGM Grand Hotel & Casino,
2025-05-08,21,nutmd,108540,MGM Grand Hotel & Casino,
2025-05-08,21,nutmd,169528,Fairmont Vancouver Airport In-Terminal Hotel,
2025-05-08,21,nutmd,169528,Fairmont Vancouver Airport In-Terminal Hotel,
2025-05-08,21,nutmd,643235,Holiday Inn Express & Suites Brenham South,
2025-05-08,21,nutmd,643235,Holiday Inn Express & Suites Brenham South,
2025-05-08,21,nutmd,643235,Holiday Inn Express & Suites Brenham South,
2025-05-08,21,nutmd,643235,Holiday Inn Express & Suites Brenham South,
2025-05-08,21,nutmd,108347,Wyndham Columbus,
2025-05-08,21,nutmd,653548,Crowne Plaza HY36 Midtown Manhattan,
2025-05-08,21,nutmd,653548,Crowne Plaza HY36 Midtown Manhattan,
2025-05-08,21,nutmd,653548,Crowne Plaza HY36 Midtown Manhattan,
2025-05-08,21,nutmd,653548,Crowne Plaza HY36 Midtown Manhattan,
2025-05-08,21,nutmd,733355,OYO Hotel McAllen Airport South,
2025-05-08,21,nutmd,733355,OYO Hotel McAllen Airport South,
2025-05-08,21,nutmd,386693,Days Inn By Wyndham Baton Rouge/I-10,
2025-05-08,21,nutmd,386693,Days Inn By Wyndham Baton Rouge/I-10,
2025-05-08,21,nutmd,386693,Days Inn By Wyndham Baton Rouge/I-10,
2025-05-08,21,nutmd,1700179065,Kompose Boutique Hotel,
2025-05-08,21,nutmd,1700179065,Kompose Boutique Hotel,
2025-05-08,21,nutmd,1700179065,Kompose Boutique Hotel,
2025-05-08,21,nutmd,1700179065,Kompose Boutique Hotel,
2025-05-08,21,nutmd,1700179065,Kompose Boutique Hotel,
2025-05-08,21,nutmd,1700179065,Kompose Boutique Hotel,
2025-05-08,21,nutmd,1700179065,Kompose Boutique Hotel,
2025-05-08,21,nutmd,1700179065,Kompose Boutique Hotel,
2025-05-08,21,nutmd,1700179065,Kompose Boutique Hotel,
2025-05-08,21,nutmd,1700179065,Kompose Boutique Hotel,
2025-05-08,21,nutmd,1700179065,Kompose Boutique Hotel,
2025-05-08,21,nutmd,1700179065,Kompose Boutique Hotel,
2025-05-08,21,nutmd,1700179065,Kompose Boutique Hotel,
2025-05-08,21,nutmd,262713,Hilton Garden Inn Ottawa Airport,
2025-05-08,21,nutmd,387367,Radisson Blu Aqua Hotel Chicago,
2025-05-08,21,nutmd,161215,The Westin Savannah Harbor Golf Resort & Spa,
2025-05-08,21,nutmd,209755,Best Western Plus Cambridge Hotel,
2025-05-08,21,nutmd,209755,Best Western Plus Cambridge Hotel,
2025-05-08,21,nutmd,1700179065,Kompose Boutique Hotel,
2025-05-08,21,nutmd,152909,"Motel 6 Fresno, CA",
2025-05-08,21,nutmd,152909,"Motel 6 Fresno, CA",
2025-05-08,21,nutmd,109276,Hilton Cincinnati Netherland Plaza,
2025-05-08,21,nutmd,109276,Hilton Cincinnati Netherland Plaza,
2025-05-08,21,nutmd,127962,DoubleTree By Hilton Esplanade Darwin,
2025-05-08,21,nutmd,134408,Extended Stay America Suites Detroit Madison Heights,
2025-05-08,21,nutmd,134408,Extended Stay America Suites Detroit Madison Heights,
2025-05-08,21,nutmd,325236,JW Marriott San Antonio Hill Country Resort & Spa,
2025-05-08,21,nutmd,549937,Stay Plus Extended Stay Suites,
2025-05-08,21,nutmd,1700179065,Kompose Boutique Hotel,
2025-05-08,21,nutmd,1700179065,Kompose Boutique Hotel,
2025-05-08,21,nutmd,1700156105,Extended Stay America Premier Suites Melbourne I95,
2025-05-08,21,nutmd,1700156105,Extended Stay America Premier Suites Melbourne I95,
2025-05-08,21,nutmd,124705,Robert Treat Hotel,
2025-05-08,21,nutmd,130690,The Essex Resort & Spa,
2025-05-08,21,nutmd,124705,Robert Treat Hotel,
2025-05-08,21,nutmd,124705,Robert Treat Hotel,
2025-05-08,21,nutmd,292875,OYO Times Square,
2025-05-08,21,nutmd,292875,OYO Times Square,
2025-05-08,21,nutmd,292875,OYO Times Square,
2025-05-08,21,nutmd,292875,OYO Times Square,
2025-05-08,21,nutmd,292875,OYO Times Square,
2025-05-08,21,nutmd,292875,OYO Times Square,
2025-05-08,21,nutmd,292875,OYO Times Square,
2025-05-08,21,nutmd,2179537,Hyatt Place Huntsville/ Research Park/ Redstone,
2025-05-08,21,nutmd,292875,OYO Times Square,
2025-05-08,21,nutmd,188237,Best Western Plus Morristown Conference Center Hotel,
2025-05-08,21,nutmd,108540,MGM Grand Hotel & Casino,
2025-05-08,21,nutmd,512548,"Homewood Suites By Hilton Houma, La",
2025-05-08,21,nutmd,115786,Fairmont Dallas,
2025-05-08,21,nutmd,292875,OYO Times Square,
2025-05-08,21,nutmd,292875,OYO Times Square,
2025-05-08,21,nutmd,292875,OYO Times Square,
2025-05-08,21,nutmd,292875,OYO Times Square,
2025-05-08,21,nutmd,455542,OYO Hotel Houston Katy Freeway,
2025-05-08,21,nutmd,354079,RF Apartamentos Bambi Adults Only,
2025-05-08,21,nutmd,130690,The Essex Resort & Spa,
2025-05-08,21,nutmd,202129,Super 8 By Wyndham Cheyenne WY,
2025-05-08,21,nutmd,1700179065,Kompose Boutique Hotel,
2025-05-08,21,nutmd,273392,Grand Bavaro Princess - All Inclusive,
2025-05-08,21,nutmd,105302,Four Points By Sheraton Boston Newton,
2025-05-08,21,nutmd,130690,The Essex Resort & Spa,
2025-05-08,21,nutmd,130690,The Essex Resort & Spa,
2025-05-08,21,nutmd,326025,Econo Lodge Jefferson Hills Hwy 51,
2025-05-08,21,nutmd,465226,Stoke Hotel SureStay Collection By Best Western,
2025-05-08,21,nutmd,388748,Wyndham Grand Orlando Resort Bonnet Creek,
2025-05-08,21,nutmd,376145,Hotel Atlantico Business Centro,
2025-05-08,21,nutmd,347621,"Country Inn & Suites By Radisson, Saraland, AL",
2025-05-08,21,nutmd,347621,"Country Inn & Suites By Radisson, Saraland, AL",
2025-05-08,21,nutmd,1700230495,SureStay Plus Hotel By Best Western SeaTac Airport,
2025-05-08,21,nutmd,1700230495,SureStay Plus Hotel By Best Western SeaTac Airport,
2025-05-08,21,nutmd,263773,Red Roof Inn PLUS+ Newark Liberty Airport - Carteret,
2025-05-08,21,nutmd,203824,Hampton Inn Marathon - Florida Keys,
2025-05-08,21,nutmd,205274,Hilton Chicago O'Hare Airport,
2025-05-08,21,nutmd,205274,Hilton Chicago O'Hare Airport,
2025-05-08,21,nutmd,223241,Best Western Plus Durham Hotel & Conference Centre,
2025-05-08,21,nutmd,223241,Best Western Plus Durham Hotel & Conference Centre,
2025-05-08,21,nutmd,223241,Best Western Plus Durham Hotel & Conference Centre,
2025-05-08,21,nutmd,150510,Staybridge Suites Memphis - Poplar Ave East,
2025-05-08,21,nutmd,223241,Best Western Plus Durham Hotel & Conference Centre,
2025-05-08,21,nutmd,223241,Best Western Plus Durham Hotel & Conference Centre,
2025-05-08,21,nutmd,120754,Embassy Suites By Hilton Chicago Lombard Oak Brook,
2025-05-08,21,nutmd,115382,Holiday Inn Hotel & Suites Anaheim,
2025-05-08,21,nutmd,267497,Hotel Indigo Memphis Downtown,
2025-05-08,21,nutmd,267497,Hotel Indigo Memphis Downtown,
2025-05-08,21,nutmd,264619,Hilton San Diego Bayfront,
2025-05-08,21,nutmd,121489,Hampton Inn Houston-Near The Galleria,
2025-05-08,21,nutmd,536510,Edison Beach House,
2025-05-08,21,nutmd,536510,Edison Beach House,
2025-05-08,21,nutmd,536510,Edison Beach House,
2025-05-08,21,nutmd,234764,Super 8 By Wyndham Manassas,
2025-05-08,21,nutmd,484073,OYO Hotel Channelview I-10,
2025-05-08,21,nutmd,175880,Quality Inn Chester - South Richmond,
2025-05-08,21,nutmd,536510,Edison Beach House,
2025-05-08,21,nutmd,536510,Edison Beach House,
2025-05-08,21,nutmd,536510,Edison Beach House,
2025-05-08,21,nutmd,536510,Edison Beach House,
2025-05-08,21,nutmd,231506,Ibis Milano Centro,
2025-05-08,21,nutmd,223241,Best Western Plus Durham Hotel & Conference Centre,
2025-05-08,21,nutmd,223241,Best Western Plus Durham Hotel & Conference Centre,
2025-05-08,21,nutmd,146734,Comfort Inn & Suites Downtown Brickell-Port Of Miami,
2025-05-08,21,nutmd,471157,Super Inn By Oyo Daytona Beach Near Airport,
2025-05-08,21,nutmd,326925,Sheraton Puerto Rico Hotel & Casino,
2025-05-08,21,nutmd,460134,Rodeway Inn,
2025-05-08,21,nutmd,202809,Sunrise Inn,
2025-05-08,21,nutmd,240959,Rodeway Inn,
2025-05-08,21,nutmd,150727,Red Roof Inn PLUS+ Baltimore North - Timonium,
2025-05-08,21,nutmd,1701618509,Spark By Hilton Springfield Southwest,
2025-05-08,21,nutmd,129917,Spark By Hilton Springfield Southwest,
2025-05-08,21,nutmd,129917,Spark By Hilton Springfield Southwest,
2025-05-08,21,nutmd,1701618509,Spark By Hilton Springfield Southwest,
2025-05-08,21,nutmd,129917,Spark By Hilton Springfield Southwest,
2025-05-08,21,nutmd,1701618509,Spark By Hilton Springfield Southwest,
2025-05-08,21,nutmd,150727,Red Roof Inn PLUS+ Baltimore North - Timonium,
2025-05-08,21,nutmd,202809,Sunrise Inn,
2025-05-08,21,nutmd,150727,Red Roof Inn PLUS+ Baltimore North - Timonium,
2025-05-08,21,nutmd,150727,Red Roof Inn PLUS+ Baltimore North - Timonium,
2025-05-08,21,nutmd,150727,Red Roof Inn PLUS+ Baltimore North - Timonium,
2025-05-08,21,nutmd,150727,Red Roof Inn PLUS+ Baltimore North - Timonium,
2025-05-08,21,nutmd,150727,Red Roof Inn PLUS+ Baltimore North - Timonium,
2025-05-08,21,nutmd,150727,Red Roof Inn PLUS+ Baltimore North - Timonium,
2025-05-08,21,nutmd,150727,Red Roof Inn PLUS+ Baltimore North - Timonium,
2025-05-08,21,nutmd,150727,Red Roof Inn PLUS+ Baltimore North - Timonium,
2025-05-08,21,nutmd,201448,Super 8 By Wyndham Clearwater/St. Petersburg Airport,
2025-05-08,21,nutmd,150727,Red Roof Inn PLUS+ Baltimore North - Timonium,
2025-05-08,21,nutmd,150727,Red Roof Inn PLUS+ Baltimore North - Timonium,
2025-05-08,21,nutmd,150727,Red Roof Inn PLUS+ Baltimore North - Timonium,
2025-05-08,21,nutmd,150727,Red Roof Inn PLUS+ Baltimore North - Timonium,
2025-05-08,21,nutmd,116918,Hampton Inn Jupiter/Juno Beach,
2025-05-08,21,nutmd,116918,Hampton Inn Jupiter/Juno Beach,
2025-05-08,21,nutmd,116918,Hampton Inn Jupiter/Juno Beach,
2025-05-08,21,nutmd,139090,Mercure Maidstone Great Danes Hotel,
2025-05-08,21,nutmd,242099,Hampton Inn & Suites Chesapeake-Square Mall,
2025-05-08,21,nutmd,111833,Unno Boutique Hotel,
2025-05-08,21,nutmd,1700259840,stayAPT Suites San Antonio-Lackland,
2025-05-08,21,nutmd,193508,SureStay Hotel By Best Western San Diego Pacific Beach,
2025-05-08,21,nutmd,1700179065,Kompose Boutique Hotel,
2025-05-08,21,nutmd,1700179065,Kompose Boutique Hotel,
2025-05-08,21,nutmd,107799,Holiday Inn Akron West - Fairlawn,
2025-05-08,21,nutmd,139090,Mercure Maidstone Great Danes Hotel,
2025-05-08,21,nutmd,121115,OYO Hotel Eloy/ Casa Grande Near I-10,
2025-05-08,21,nutmd,121115,OYO Hotel Eloy/ Casa Grande Near I-10,
2025-05-08,21,nutmd,127400,Red Roof PLUS+ Chicago - Hoffman Estates,
2025-05-08,21,nutmd,127400,Red Roof PLUS+ Chicago - Hoffman Estates,
2025-05-08,21,nutmd,127400,Red Roof PLUS+ Chicago - Hoffman Estates,
2025-05-08,21,nutmd,267144,Quality Inn Harriman,
2025-05-08,21,nutmd,267144,Quality Inn Harriman,
2025-05-08,21,nutmd,351722,Casino New Brunswick,
2025-05-08,21,nutmd,121115,OYO Hotel Eloy/ Casa Grande Near I-10,
2025-05-08,21,nutmd,351722,Casino New Brunswick,
2025-05-08,21,nutmd,121115,OYO Hotel Eloy/ Casa Grande Near I-10,
2025-05-08,21,nutmd,247919,Comfort Inn & Suites Calhoun South,
2025-05-08,21,nutmd,247919,Comfort Inn & Suites Calhoun South,
2025-05-08,21,nutmd,225026,Golden Nugget Biloxi,
2025-05-08,21,nutmd,121115,OYO Hotel Eloy/ Casa Grande Near I-10,
2025-05-08,21,nutmd,256412,Hilton Vacation Club Cabo Azul Los Cabos,
2025-05-08,21,nutmd,122103,"The Midtowner Hotel, SureStay Collection By Best Western",
2025-05-08,21,nutmd,201881,Quality Inn Mishawaka - South Bend,
2025-05-08,21,nutmd,113570,GreenTree Inn & Suites Phoenix Sky Harbor,
2025-05-08,21,nutmd,113570,GreenTree Inn & Suites Phoenix Sky Harbor,
2025-05-08,21,nutmd,113570,GreenTree Inn & Suites Phoenix Sky Harbor,
2025-05-08,21,nutmd,201881,Quality Inn Mishawaka - South Bend,
2025-05-08,21,nutmd,112927,Wyndham Grand Pittsburgh Downtown,
2025-05-08,21,nutmd,1701565097,Home2 Suites By Hilton Lake Mary Orlando,
2025-05-08,21,nutmd,575436,Homewood Suites By Hilton Aliso Viejo - Laguna Beach,
2025-05-08,21,nutmd,1701565097,Home2 Suites By Hilton Lake Mary Orlando,
2025-05-08,21,nutmd,1701565097,Home2 Suites By Hilton Lake Mary Orlando,
2025-05-08,22,nutmd,163066,The Claridge Hotel,
2025-05-08,22,nutmd,163066,The Claridge Hotel,
2025-05-08,22,nutmd,232170,Hilton Garden Inn Fayetteville Fort Bragg,
2025-05-08,22,nutmd,232170,Hilton Garden Inn Fayetteville Fort Bragg,
2025-05-08,22,nutmd,232170,Hilton Garden Inn Fayetteville Fort Bragg,
2025-05-08,22,nutmd,232170,Hilton Garden Inn Fayetteville Fort Bragg,
2025-05-08,22,nutmd,173234,Sonesta Select Nashville Airport Suites,
2025-05-08,22,nutmd,267144,Quality Inn Harriman,
2025-05-08,22,nutmd,267144,Quality Inn Harriman,
2025-05-08,22,nutmd,267144,Quality Inn Harriman,
2025-05-08,22,nutmd,204955,Howard Johnson By Wyndham Tifton GA I-75,
2025-05-08,22,nutmd,204955,Howard Johnson By Wyndham Tifton GA I-75,
2025-05-08,22,nutmd,267144,Quality Inn Harriman,
2025-05-08,22,nutmd,267144,Quality Inn Harriman,
2025-05-08,22,nutmd,206628,Trump International Beach Resort,
2025-05-08,22,nutmd,325280,"Country Inn & Suites By Radisson, Tifton, GA",
2025-05-08,22,nutmd,325280,"Country Inn & Suites By Radisson, Tifton, GA",
2025-05-08,22,nutmd,267043,Courtyard By Marriott San Diego Mission Valley/Hotel Circle,
2025-05-08,22,nutmd,267043,Courtyard By Marriott San Diego Mission Valley/Hotel Circle,
2025-05-08,22,nutmd,267043,Courtyard By Marriott San Diego Mission Valley/Hotel Circle,
2025-05-08,22,nutmd,267043,Courtyard By Marriott San Diego Mission Valley/Hotel Circle,
2025-05-08,22,nutmd,267144,Quality Inn Harriman,
2025-05-08,22,nutmd,329177,Hotel Walhalla,
2025-05-08,22,nutmd,329177,Hotel Walhalla,
2025-05-08,22,nutmd,267144,Quality Inn Harriman,
2025-05-08,22,nutmd,267144,Quality Inn Harriman,
2025-05-08,22,nutmd,210932,Best Western Slidell Hotel,
2025-05-08,22,nutmd,630330,Motto By Hilton Washington DC City Center,
2025-05-08,22,nutmd,267144,Quality Inn Harriman,
2025-05-08,22,nutmd,222210,Quality Inn Miami Airport - Doral,
2025-05-08,22,nutmd,222210,Quality Inn Miami Airport - Doral,
2025-05-08,22,nutmd,222210,Quality Inn Miami Airport - Doral,
2025-05-08,22,nutmd,123827,Harrah's Lake Tahoe Resort & Casino,
2025-05-08,22,nutmd,278715,Sleep Inn & Suites Airport,
2025-05-08,22,nutmd,123827,Harrah's Lake Tahoe Resort & Casino,
2025-05-08,22,nutmd,123827,Harrah's Lake Tahoe Resort & Casino,
2025-05-08,22,nutmd,222210,Quality Inn Miami Airport - Doral,
2025-05-08,22,nutmd,152916,Comfort Inn Pentagon City,
2025-05-08,22,nutmd,179572,Village Hotel Liverpool,
2025-05-08,22,nutmd,222210,Quality Inn Miami Airport - Doral,
2025-05-08,22,nutmd,222210,Quality Inn Miami Airport - Doral,
2025-05-08,22,nutmd,222210,Quality Inn Miami Airport - Doral,
2025-05-08,22,nutmd,222210,Quality Inn Miami Airport - Doral,
2025-05-08,22,nutmd,222210,Quality Inn Miami Airport - Doral,
2025-05-08,22,nutmd,222210,Quality Inn Miami Airport - Doral,
2025-05-08,22,nutmd,222210,Quality Inn Miami Airport - Doral,
2025-05-08,22,nutmd,222210,Quality Inn Miami Airport - Doral,
2025-05-08,22,nutmd,138217,Sonesta Select Whippany Hanover,
2025-05-08,22,nutmd,222210,Quality Inn Miami Airport - Doral,
2025-05-08,22,nutmd,138217,Sonesta Select Whippany Hanover,
2025-05-08,22,nutmd,138217,Sonesta Select Whippany Hanover,
2025-05-08,22,nutmd,127413,Days Inn By Wyndham Cincinnati I-71,
2025-05-08,22,nutmd,127413,Days Inn By Wyndham Cincinnati I-71,
2025-05-08,22,nutmd,127413,Days Inn By Wyndham Cincinnati I-71,
2025-05-08,22,nutmd,138217,Sonesta Select Whippany Hanover,
2025-05-08,22,nutmd,138217,Sonesta Select Whippany Hanover,
2025-05-08,22,nutmd,138217,Sonesta Select Whippany Hanover,
2025-05-08,22,nutmd,138217,Sonesta Select Whippany Hanover,
2025-05-08,22,nutmd,138217,Sonesta Select Whippany Hanover,
2025-05-08,22,nutmd,194282,Red Roof Inn Columbus Northeast - Westerville,
2025-05-08,22,nutmd,194282,Red Roof Inn Columbus Northeast - Westerville,
2025-05-08,22,nutmd,194282,Red Roof Inn Columbus Northeast - Westerville,
2025-05-08,22,nutmd,108540,MGM Grand Hotel & Casino,
2025-05-08,22,nutmd,108540,MGM Grand Hotel & Casino,
2025-05-08,22,nutmd,108540,MGM Grand Hotel & Casino,
2025-05-08,22,nutmd,138217,Sonesta Select Whippany Hanover,
2025-05-08,22,nutmd,138217,Sonesta Select Whippany Hanover,
2025-05-08,22,nutmd,138217,Sonesta Select Whippany Hanover,
2025-05-08,22,nutmd,138217,Sonesta Select Whippany Hanover,
2025-05-08,22,nutmd,227974,Red Roof Inn PLUS+ Wilmington - Newark,
2025-05-08,22,nutmd,138217,Sonesta Select Whippany Hanover,
2025-05-08,22,nutmd,138217,Sonesta Select Whippany Hanover,
2025-05-08,22,nutmd,138217,Sonesta Select Whippany Hanover,
2025-05-08,22,nutmd,138217,Sonesta Select Whippany Hanover,
2025-05-08,22,nutmd,134781,La Quinta Inn By Wyndham Detroit Southgate,
2025-05-08,22,nutmd,134781,La Quinta Inn By Wyndham Detroit Southgate,
2025-05-08,22,nutmd,185171,Microtel Inn By Wyndham Henrietta/Rochester,
2025-05-08,22,nutmd,455542,OYO Hotel Houston Katy Freeway,
2025-05-08,22,nutmd,455542,OYO Hotel Houston Katy Freeway,
2025-05-08,22,nutmd,223241,Best Western Plus Durham Hotel & Conference Centre,
2025-05-08,22,nutmd,223241,Best Western Plus Durham Hotel & Conference Centre,
2025-05-08,22,nutmd,223241,Best Western Plus Durham Hotel & Conference Centre,
2025-05-08,22,nutmd,223241,Best Western Plus Durham Hotel & Conference Centre,
2025-05-08,22,nutmd,118742,Comfort Inn Rehoboth Beach,
2025-05-08,22,nutmd,543441,EAST Miami,
2025-05-08,22,nutmd,543441,EAST Miami,
2025-05-08,22,nutmd,543441,EAST Miami,
2025-05-08,22,nutmd,567182,Umbrella Hotel,
2025-05-08,22,nutmd,122212,Luxor Hotel And Casino,
2025-05-08,22,nutmd,118560,Inns Of Virginia - Arlington,
2025-05-08,22,nutmd,118560,Inns Of Virginia - Arlington,
2025-05-08,22,nutmd,118560,Inns Of Virginia - Arlington,
2025-05-08,22,nutmd,118560,Inns Of Virginia - Arlington,
2025-05-08,22,nutmd,109584,88 Palms Hotel & Event Center,
2025-05-08,22,nutmd,109584,88 Palms Hotel & Event Center,
2025-05-08,22,nutmd,152916,Comfort Inn Pentagon City,
2025-05-08,22,nutmd,455542,OYO Hotel Houston Katy Freeway,
2025-05-08,22,nutmd,455542,OYO Hotel Houston Katy Freeway,
2025-05-08,22,nutmd,455542,OYO Hotel Houston Katy Freeway,
2025-05-08,22,nutmd,138217,Sonesta Select Whippany Hanover,
2025-05-08,22,nutmd,138217,Sonesta Select Whippany Hanover,
2025-05-08,22,nutmd,138217,Sonesta Select Whippany Hanover,
2025-05-08,22,nutmd,678215,La Quinta Inn & Suites By Wyndham Dallas - Richardson,
2025-05-08,22,nutmd,625362,Premier Inns Concord,
2025-05-08,22,nutmd,244885,Ramada By Wyndham East Orange,
2025-05-08,22,nutmd,127022,"San Domenico Palace, Taormina, A Four Seasons Hotel",
2025-05-08,22,nutmd,233310,Courtyard By Marriott Indianapolis Castleton,
2025-05-08,22,nutmd,124043,Hampton Inn Concord/Bow,
2025-05-08,22,nutmd,124043,Hampton Inn Concord/Bow,
2025-05-08,22,nutmd,123374,Romer House Waikiki,
2025-05-08,22,nutmd,481941,"HomeTowne Studios By Red Roof Covington, GA",
2025-05-08,22,nutmd,481941,"HomeTowne Studios By Red Roof Covington, GA",
2025-05-08,22,nutmd,567182,Umbrella Hotel,
2025-05-08,22,nutmd,567182,Umbrella Hotel,
2025-05-08,22,nutmd,1700193454,Jasper Hotel,
2025-05-08,22,nutmd,1700193454,Jasper Hotel,
2025-05-08,22,nutmd,1700193454,Jasper Hotel,
2025-05-08,22,nutmd,112561,Americas Best Value Inn Denver,
2025-05-08,22,nutmd,112561,Americas Best Value Inn Denver,
2025-05-08,22,nutmd,192524,Sonesta ES Suites Fort Lauderdale Plantation,
2025-05-08,22,nutmd,279147,Relax Inn By OYO Columbus OH I 70,
2025-05-08,22,nutmd,279147,Relax Inn By OYO Columbus OH I 70,
2025-05-08,22,nutmd,1700161482,Microtel Inn & Suites By Wyndham Gambrills,
2025-05-08,22,nutmd,1700161482,Microtel Inn & Suites By Wyndham Gambrills,
2025-05-08,22,nutmd,192524,Sonesta ES Suites Fort Lauderdale Plantation,
2025-05-08,22,nutmd,1700161482,Microtel Inn & Suites By Wyndham Gambrills,
2025-05-08,22,nutmd,388744,Rodeway Inn Near Coachella,
2025-05-08,22,nutmd,388744,Rodeway Inn Near Coachella,
2025-05-08,22,nutmd,678215,La Quinta Inn & Suites By Wyndham Dallas - Richardson,
2025-05-08,22,nutmd,678215,La Quinta Inn & Suites By Wyndham Dallas - Richardson,
2025-05-08,22,nutmd,477561,Hotel Xilo Glendale,
2025-05-08,22,nutmd,232884,Puffin Inn,
2025-05-08,22,nutmd,209868,Best Western Lumberton,
2025-05-08,22,nutmd,209868,Best Western Lumberton,
2025-05-08,22,nutmd,209868,Best Western Lumberton,
2025-05-08,22,nutmd,164973,Best Western Plus Kalamazoo Suites,
2025-05-08,22,nutmd,164973,Best Western Plus Kalamazoo Suites,
2025-05-08,22,nutmd,164973,Best Western Plus Kalamazoo Suites,
2025-05-08,22,nutmd,232884,Puffin Inn,
2025-05-08,22,nutmd,170041,Best Western Plus Heritage Inn,
2025-05-08,22,nutmd,232884,Puffin Inn,
2025-05-08,22,nutmd,129566,Sleep Inn,
2025-05-08,22,nutmd,129566,Sleep Inn,
2025-05-08,22,nutmd,150038,OYO Townhouse Oklahoma City Airport,
2025-05-08,22,nutmd,150038,OYO Townhouse Oklahoma City Airport,
2025-05-08,22,nutmd,223241,Best Western Plus Durham Hotel & Conference Centre,
2025-05-08,22,nutmd,223241,Best Western Plus Durham Hotel & Conference Centre,
2025-05-08,22,nutmd,223241,Best Western Plus Durham Hotel & Conference Centre,
2025-05-08,22,nutmd,132121,Fairfield Inn & Suites By Marriott Denver Tech Center/South,
2025-05-08,22,nutmd,132121,Fairfield Inn & Suites By Marriott Denver Tech Center/South,
2025-05-08,22,nutmd,201442,Quality Inn,
2025-05-08,22,nutmd,201442,Quality Inn,
2025-05-08,22,nutmd,678215,La Quinta Inn & Suites By Wyndham Dallas - Richardson,
2025-05-08,22,nutmd,678215,La Quinta Inn & Suites By Wyndham Dallas - Richardson,
2025-05-08,22,nutmd,678215,La Quinta Inn & Suites By Wyndham Dallas - Richardson,
2025-05-08,22,nutmd,127135,Red Roof Inn Chicago - Joliet,
2025-05-08,22,nutmd,201909,Quality Inn & Suites Columbus West - Hilliard,
2025-05-08,22,nutmd,201909,Quality Inn & Suites Columbus West - Hilliard,
2025-05-08,22,nutmd,240093,The Royal Sonesta Washington DC Dupont Circle,
2025-05-08,22,nutmd,132121,Fairfield Inn & Suites By Marriott Denver Tech Center/South,
2025-05-08,22,nutmd,120477,Atrium Hotel Vancouver,
2025-05-08,22,nutmd,1700115834,OYO Hotel Orlando Airport,
2025-05-08,22,nutmd,1700115834,OYO Hotel Orlando Airport,
2025-05-08,22,nutmd,1700115834,OYO Hotel Orlando Airport,
2025-05-08,22,nutmd,1700115834,OYO Hotel Orlando Airport,
2025-05-08,22,nutmd,1700115834,OYO Hotel Orlando Airport,
2025-05-08,22,nutmd,1700115834,OYO Hotel Orlando Airport,
2025-05-08,22,nutmd,1700115834,OYO Hotel Orlando Airport,
2025-05-08,22,nutmd,122212,Luxor Hotel And Casino,
2025-05-08,22,nutmd,782945,Quality Inn Near Sunset Park,
2025-05-08,22,nutmd,678215,La Quinta Inn & Suites By Wyndham Dallas - Richardson,
2025-05-08,22,nutmd,223527,Travelodge By Wyndham Temple,
2025-05-08,22,nutmd,782945,Quality Inn Near Sunset Park,
2025-05-08,22,nutmd,223527,Travelodge By Wyndham Temple,
2025-05-08,22,nutmd,108540,MGM Grand Hotel & Casino,
2025-05-08,22,nutmd,132121,Fairfield Inn & Suites By Marriott Denver Tech Center/South,
2025-05-08,22,nutmd,132121,Fairfield Inn & Suites By Marriott Denver Tech Center/South,
2025-05-08,22,nutmd,223527,Travelodge By Wyndham Temple,
2025-05-08,22,nutmd,617181,Masters Inn Selma/Smithfield I-95 By OYO,
2025-05-08,22,nutmd,617181,Masters Inn Selma/Smithfield I-95 By OYO,
2025-05-08,22,nutmd,142052,IP Casino Resort Spa,
2025-05-08,22,nutmd,138167,Courtyard New York Manhattan/ Midtown East,
2025-05-08,22,nutmd,138167,Courtyard New York Manhattan/ Midtown East,
2025-05-08,22,nutmd,138167,Courtyard New York Manhattan/ Midtown East,
2025-05-08,22,nutmd,138167,Courtyard New York Manhattan/ Midtown East,
2025-05-08,22,nutmd,267403,Hilton Garden Inn Toledo Perrysburg,
2025-05-08,22,nutmd,163353,Hilton Fort Lauderdale Marina,
2025-05-08,22,nutmd,138167,Courtyard New York Manhattan/ Midtown East,
2025-05-08,22,nutmd,1700179065,Kompose Boutique Hotel,
2025-05-08,22,nutmd,1700179065,Kompose Boutique Hotel,
2025-05-08,22,nutmd,206178,Hilton Garden Inn Los Angeles Montebello,
2025-05-08,22,nutmd,678215,La Quinta Inn & Suites By Wyndham Dallas - Richardson,
2025-05-08,22,nutmd,112561,Americas Best Value Inn Denver,
2025-05-08,22,nutmd,112561,Americas Best Value Inn Denver,
2025-05-08,22,nutmd,112561,Americas Best Value Inn Denver,
2025-05-08,22,nutmd,153530,DoubleTree By Hilton Hotel Boston Bayside,
2025-05-08,22,nutmd,255660,Hotel Primus Valencia,
2025-05-08,22,nutmd,153530,DoubleTree By Hilton Hotel Boston Bayside,
2025-05-08,22,nutmd,199022,Island Grand At TradeWinds,
2025-05-08,22,nutmd,116705,Hampton Inn College Station,
2025-05-08,22,nutmd,153530,DoubleTree By Hilton Hotel Boston Bayside,
2025-05-08,22,nutmd,116705,Hampton Inn College Station,
